"Country A","Country B","Type","Date of signature","Effective","Status","Source","WHTrates","PE","Other","UN","5(3)(a)C","5(3)(a)S","5(3)(b)","5(4)(a)","5(4)(b)","5(5)(b)","5(6)","5(7)","7(1)(b&c)","7(3)","8(2)","10(2)(a)Q","10(2)(a)T","10(2)(b)","11(2)","11(2)F","12(2)","12(2)C","12(2)E","12(A)","13(4)","13(5)","14","16(2)","21(3)","25B(5)","27","29"
"Oman","Tunisia","Amended by MLI","2019","2024","In Force","0.26","0.19","0.22","0.38","0.29","6","NO","NO","YES","YES","NO","YES","NO","NO","YES","NO","0","","0","10","10","5","5","5","0","NO","NO","YES","NO","YES","NO","NO","PPT"
"Oman","Vietnam","Amended by MLI","2022","2024","In Force","0.74","0.5","0.97","0.75","0.88","6","YES","6","NO","NO","YES","YES","YES","YES","YES","NO","5","60","15","10","10","10","10","10","10","YES","YES","YES","NO","YES","NO","YES","PPT"
"Oman","Thailand","Amended by MLI","2022","2023","In Force","0.58","0.66","0.59","0.5","0.59","6","NO","NO","NO","NO","YES","NO","YES","NO","YES","YES","10","","10","15","10","15","15","15","15","NO","NO","YES","NO","YES","NO","NO","PPT"
"Oman","Pakistan","Amended by MLI","2019","2022","In Force","0.39","0.58","0.22","0.38","0.35","6","NO","NO","YES","YES","NO","NO","YES","NO","YES","NO","10","10","12.5","10","10","12.5","12.5","12.5","12.5","NO","NO","YES","NO","YES","NO","NO","PPT"
"Oman","Seychelles","Amended by MLI","2019","2023","In Force","0.45","0.38","0.59","0.38","0.53","6","YES","3","YES","YES","YES","NO","YES","NO","YES","NO","5","","5","5","5","10","10","10","10","NO","NO","YES","NO","YES","NO","NO","PPT"
"Oman","South Africa","Amended by MLI","2019","2023","In Force","0.47","0.19","0.72","0.5","0.59","6","YES","3","NO","NO","YES","NO","NO","NO","YES","NO","5","10","10","0","0","8","8","8","0","YES","NO","YES","NO","YES","NO","NO","PPT"
"Pakistan","Philippines","Original","1979","1979","In Force","0.79","0.66","0.72","1","0.82","6","YES","3","YES","YES","YES","YES","YES","YES","YES","YES","15","25","25","15","15","25","25","25","0","YES","YES","YES","YES","YES","NO","NO","NA"
"Pakistan","Romania","Original","1999","2002","In Force","0.36","0.38","0.45","0.25","0.32","9","YES","6","YES","YES","NO","YES","NO","NO","NO","NO","5","20","10","10","10","12.5","12.5","12.5","0","YES","NO","YES","NO","NO","NO","NO","NA"
"Pakistan","Spain","Original","2010","2011","In Force","0.29","0.44","0.31","0.13","0.24","12","YES","NO","YES","YES","NO","NO","YES","NO","NO","NO","5","50","10","10","10","7.5","7.5","7.5","10","YES","NO","NO","NO","NO","NO","NO","PARTIAL"
"Pakistan","Sri Lanka","Original","1981","1983","In Force","0.68","0.56","0.72","0.75","0.71","6","NO","6","NO","NO","YES","NO","YES","YES","YES","YES","15","","15","10","10","20","20","20","0","NO","YES","YES","YES","NO","NO","NO","NA"
"Pakistan","Sweden","Original","1985","1987","In Force","0.75","0.66","0.84","0.75","0.82","6","YES","NO","NO","NO","YES","YES","YES","YES","YES","YES","15","25","NO LIMIT","15","15","10","10","10","10","NO","NO","YES","YES","YES","NO","NO","NA"
"Pakistan","Syria","Original","2001","2003","In Force","0.23","0.46","0.09","0.13","0.12","6","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","10","","10","10","10","18","15","18","0","NO","NO","YES","NO","NO","NO","NO","NA"
"Pakistan","Turkey","Original","1985","1989","In Force","0.5","0.41","0.47","0.63","0.53","6","YES","NO","YES","YES","YES","NO","YES","YES","YES","NO","10","25","15","10","10","10","10","10","0","NO","YES","YES","YES","NO","NO","NO","NA"
"Pakistan","Turkmenistan","Original","1994","1998","In Force","0.57","0.38","0.97","0.38","0.65","6","YES","6","NO","NO","YES","YES","YES","NO","NO","NO","10","","10","10","10","10","10","10","0","YES","NO","YES","NO","YES","NO","YES","NA"
"Pakistan","Yemen","Original","2004","2007","In Force","0.7","0.5","0.84","0.75","0.82","6","YES","NO","NO","NO","YES","YES","YES","YES","YES","YES","10","","10","10","10","10","10","10","10","NO","NO","YES","YES","YES","NO","NO","NA"
"Pakistan","United States","Original","1957","1959","In Force","0.5","0","0.5","1","0.56","","","NO","NO","NO","YES","NO","NO","YES","","","","","","","","0","0","0","0","","","YES","","","NO","NO","NA"
"Pakistan","Switzerland","Original","2017","2018","In Force","0.65","0.56","0.95","0.43","0.72","9","YES","6","NO","NO","YES","YES","YES","NO","NO","YES","10","20","20","10","10","10","10","10","10","YES","NO","YES","NO","","YES","NO","PPT"
"Pakistan","Tajikistan","Amended by protocol","2021","2022","In Force","0.65","0.34","0.84","0.75","0.76","6","YES","NO","NO","NO","YES","YES","YES","YES","YES","NO","5","25","10","10","10","10","10","10","0","YES","NO","YES","YES","YES","NO","NO","NA"
"Pakistan","Uzbekistan","Amended by protocol","2015","2017","In Force","0.39","0.44","0.34","0.38","0.35","6","NO","NO","NO","YES","NO","YES","NO","YES","YES","NO","10","","10","10","10","15","15","15","0","NO","NO","YES","NO","NO","NO","NO","NA"
"Pakistan","Tunisia","Amended by MLI","2018","2024","In Force","0.59","0.54","0.84","0.38","0.65","6","YES","NO","NO","NO","YES","YES","YES","NO","YES","NO","10","","10","13","13","10","10","10","10","YES","NO","YES","NO","NO","NO","NO","PPT"
"Pakistan","Thailand","Amended by MLI","2022","2023","In Force","0.57","0.61","0.59","0.5","0.53","6","YES","6","YES","YES","YES","NO","YES","NO","NO","YES","15","25","25","25","10","20","10","20","0","NO","NO","YES","YES","YES","NO","NO","PPT"
"Pakistan","Vietnam","Amended by MLI","2022","2024","In Force","0.82","0.75","0.84","0.88","0.88","6","YES","NO","NO","NO","YES","YES","YES","YES","YES","NO","15","","15","15","15","15","15","15","15","YES","YES","YES","YES","YES","NO","NO","PPT"
"Pakistan","Poland","Amended by MLI","2017","2022","In Force","0.51","0.72","0.31","0.5","0.35","12","NO","NO","NO","YES","YES","NO","NO","NO","YES","NO","15","","NO LIMIT","NO LIMIT","NO LIMIT","20","20","20","0","YES","YES","YES","NO","NO","NO","NO","PPT"
"Pakistan","United Kingdom","Amended by MLI","2017","2022","In Force","0.52","0.69","0.59","0.29","0.5","6","NO","NO","NO","NO","YES","NO","YES","NO","YES","NO","10","25","20","15","15","12.5","12.5","12.5","12.5","NO","NO","YES","NO","","NO","NO","PPT"
"Pakistan","Singapore","Amended by MLI","2017","2022","In Force","0.59","0.56","0.72","0.5","0.65","6","YES","NO","NO","NO","YES","NO","YES","YES","YES","YES","10","","15","12.5","12.5","10","","10","10","NO","NO","NO","NO","YES","NO","NO","PPT"
"Pakistan","United Arab Emirates","Amended by MLI","2018","2022","In Force","0.48","0.58","0.47","0.38","0.47","6","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","10","20","15","10","10","12","12","12","12","NO","NO","YES","YES","YES","NO","NO","PPT"
"Pakistan","South Africa","Amended by MLI","2017","2023","In Force","0.57","0.49","0.59","0.63","0.65","6","YES","6","NO","NO","NO","NO","NO","NO","YES","YES","10","10","15","10","10","10","10","0","10","YES","NO","YES","NO","YES","NO","NO","PPT"
"Pakistan","Qatar","Amended by MLI","2018","2022","In Force","0.47","0.43","0.59","0.38","0.53","6","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","5","10","10","10","10","10","10","0","10","NO","NO","YES","YES","YES","NO","NO","PPT"
"Pakistan","Portugal","Amended by MLI","2017","2022","In Force","0.58","0.53","0.47","0.75","0.65","6","NO","NO","NO","NO","NO","NO","YES","NO","YES","YES","10","25","15","10","10","10","10","10","10","YES","NO","YES","YES","YES","NO","NO","PPT"
"Pakistan","Saudi Arabia","Amended by MLI","2018","2022","In Force","0.6","0.34","0.84","0.63","0.71","6","YES","6","NO","NO","YES","NO","YES","NO","YES","NO","5","","10","10","10","10","10","10","0","YES","YES","YES","NO","YES","NO","NO","PPT"
"Pakistan","Ukraine","Amended by MLI","2018","2022","In Force","0.54","0.41","0.72","0.5","0.59","6","YES","6","YES","NO","YES","NO","YES","YES","YES","NO","10","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Pakistan","Serbia","Amended by MLI","2017","2022","In Force","0.65","0.5","0.83","0.63","0.74","9","YES","NO","NO","NO","YES","YES","YES","NO","YES","NO","10","","10","10","10","10","10","10","10","YES","NO","YES","YES","YES","NO","NO","PPT"
"Panama","Vietnam","Amended by MLI","2022","2024","In Force","0.69","0.36","0.97","0.75","0.82","6","YES","6","NO","NO","YES","YES","YES","YES","YES","NO","5","50","12.5","10","10","10","10","10","0","YES","YES","NO","YES","YES","NO","NO","PPT"
"Papua New Guinea","Singapore","Amended by MLI","2019","2024","In Force","0.55","0.44","0.72","0.5","0.59","6","YES","3","NO","NO","YES","NO","NO","NO","NO","NO","15","","15","10","10","10","10","10","0","YES","YES","YES","NO","YES","YES","NO","PPT"
"Papua New Guinea","United Kingdom","Amended by MLI","2019","2024","In Force","0.45","0.59","0.59","0.17","0.47","6","NO","6","NO","NO","YES","NO","NO","NO","NO","NO","17","","17","10","10","10","10","10","10","","","YES","NO","NO","YES","NO","PPT"
"Paraguay","United Arab Emirates","Original","2017","2017","In Force","0.4","0.51","0.7","0","0.32","9","YES","9","YES","YES","YES","YES","YES","NO","NO","NO","15","","15","15","6","15","15","15","0","NO","NO","NO","NO","NO","NO","NO","NA"
"Paraguay","Uruguay","Original","2017","2020","In Force","0.74","0.75","0.84","0.63","0.76","6","YES","6","NO","NO","NO","YES","YES","YES","NO","NO","15","","15","15","15","15","15","15","15","YES","YES","YES","NO","YES","NO","NO","LOB-PPT"
"Paraguay","Taiwan","Amended by protocol","2008","2010","In Force","0.17","0.31","0.06","0.13","0.06","12","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","5","","5","10","10","10","10","10","0","NO","NO","YES","NO","NO","NO","NO","NA"
"Peru","Switzerland","Original","2012","2015","In Force","0.51","0.63","0.47","0.43","0.5","6","YES","9","YES","YES","NO","NO","YES","NO","NO","NO","10","10","15","15","10","15","15","15","10","YES","YES","YES","NO","","NO","NO","NA"
"Peru","Portugal","Original","2012","2015","In Force","0.53","0.5","0.59","0.5","0.53","6","YES","6","YES","YES","NO","YES","YES","NO","NO","NO","10","10","15","15","10","15","15","15","0","YES","YES","YES","NO","YES","NO","NO","PPT"
"Philippines","Poland","Original","1992","1998","In Force","0.6","0.47","0.72","0.63","0.65","6","NO","6","NO","NO","YES","NO","YES","NO","YES","YES","10","25","15","10","10","15","15","15","0","YES","NO","YES","NO","YES","NO","NO","NA"
"Philippines","Qatar","Original","2008","2016","In Force","0.61","0.47","0.73","0.63","0.65","3","YES","3","NO","NO","YES","NO","NO","YES","NO","YES","10","10","15","10","10","15","15","15","0","YES","NO","YES","NO","YES","NO","NO","NA"
"Philippines","Romania","Original","1994","1998","In Force","0.55","0.56","0.34","0.75","0.53","6","NO","NO","YES","YES","YES","YES","NO","YES","YES","YES","10","25","15","15","10","25","25","25","0","YES","NO","YES","NO","YES","NO","YES","NA"
"Philippines","Russia","Original","1995","1998","In Force","0.68","0.56","0.84","0.63","0.71","6","YES","6","NO","NO","YES","NO","YES","YES","NO","YES","15","","15","15","15","15","15","15","0","NO","YES","YES","NO","YES","NO","NO","NA"
"Philippines","Singapore","Original","1977","1977","In Force","0.71","0.66","0.97","0.5","0.71","6","YES","6","NO","NO","YES","YES","YES","NO","YES","YES","15","15","25","15","15","25","25","25","0","YES","NO","NO","NO","YES","NO","NO","NA"
"Philippines","Spain","Original","1989","1994","In Force","0.67","0.53","0.72","0.75","0.71","6","YES","6","YES","YES","YES","YES","YES","YES","YES","YES","10","10","15","15","15","15","15","15","0","YES","NO","YES","NO","YES","NO","NO","NA"
"Philippines","Sweden","Original","1998","2004","In Force","0.46","0.41","0.47","0.5","0.47","6","YES","6","YES","YES","YES","NO","NO","NO","NO","YES","10","25","15","10","10","15","15","0","0","YES","NO","YES","NO","YES","NO","NO","NA"
"Philippines","Switzerland","Original","1998","2002","In Force","0.48","0.41","0.59","0.43","0.5","6","YES","6","YES","YES","YES","NO","YES","NO","NO","YES","10","10","15","10","10","15","15","0","0","YES","NO","YES","NO","","NO","NO","OTHER"
"Philippines","Thailand","Original","2013","2019","In Force","0.7","0.5","0.98","0.63","0.76","3","YES","6","NO","NO","YES","YES","YES","YES","NO","YES","10","25","15","15","10","15","15","15","0","YES","NO","YES","NO","YES","NO","NO","NA"
"Philippines","Turkey","Original","2009","2017","In Force","0.38","0.41","0.34","0.38","0.35","6","YES","6","YES","YES","NO","NO","NO","YES","NO","NO","10","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","NA"
"Philippines","United Arab Emirates","Original","2003","2009","In Force","0.54","0.41","0.72","0.5","0.59","6","YES","6","NO","NO","YES","NO","NO","YES","NO","YES","10","10","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","NA"
"Philippines","United Kingdom","Original","1976","1977","In Force","0.57","0.66","0.72","0.33","0.53","6","YES","6","YES","YES","YES","YES","YES","NO","YES","","15","10","25","15","15","25","25","25","0","NO","NO","YES","NO","","NO","NO","NA"
"Philippines","United States","Original","1976","1983","In Force","0.72","0.69","0.97","0.5","0.73","6","YES","6","NO","NO","YES","YES","YES","NO","YES","YES","20","10","25","15","15","25","25","25","0","NO","NO","YES","","","NO","YES","NA"
"Philippines","Vietnam","Original","2001","2004","In Force","0.76","0.53","0.98","0.75","0.82","3","YES","6","NO","NO","YES","YES","YES","YES","YES","YES","10","25","15","15","15","15","15","15","0","NO","YES","YES","NO","YES","NO","NO","OTHER"
"Philippines","Sri Lanka","Original","2000","2019","In Force","0.82","0.63","0.84","1","0.88","6","NO","3","NO","NO","YES","YES","YES","YES","YES","YES","15","","15","15","15","25","25","25","0","YES","YES","YES","YES","YES","NO","NO","NA"
"Poland","Zimbabwe","Original","1993","1995","In Force","0.29","0.41","0.2","0.25","0.21","9","YES","NO","YES","YES","NO","NO","NO","NO","NO","NO","10","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","NA"
"Poland","Uzbekistan","Original","1995","1996","In Force","0.32","0.38","0.22","0.38","0.29","6","NO","NO","YES","YES","NO","YES","NO","YES","YES","NO","5","20","15","10","10","10","10","10","0","NO","NO","YES","NO","NO","NO","NO","NA"
"Poland","Syria","Original","2001","2004","In Force","0.36","0.48","0.34","0.25","0.29","6","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","10","","10","10","10","18","18","18","0","YES","NO","YES","NO","NO","NO","NO","NA"
"Poland","Tajikistan","Original","2003","2005","In Force","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Poland","Sri Lanka","Original","2015","2020","In Force","0.7","0.5","0.97","0.63","0.82","6","YES","6","NO","NO","YES","YES","YES","NO","NO","YES","10","","10","10","10","10","10","10","10","YES","YES","YES","NO","YES","NO","NO","PPT"
"Poland","Vietnam","Amended by MLI","2022","2024","In Force","0.73","0.47","0.97","0.75","0.82","6","YES","6","NO","NO","YES","YES","YES","YES","YES","NO","10","25","15","10","10","15","15","15","0","YES","YES","YES","NO","YES","NO","NO","PPT"
"Poland","Thailand","Amended by MLI","2022","2023","In Force","0.36","0.58","0.22","0.29","0.25","6","NO","NO","YES","YES","YES","NO","NO","NO","NO","YES","20","25","NO LIMIT","NO LIMIT","10","15","5","15","0","NO","NO","YES","NO","","NO","NO","PPT"
"Poland","South Africa","Amended by MLI","2017","2023","In Force","0.27","0.38","0.19","0.25","0.18","12","YES","NO","YES","YES","NO","NO","NO","NO","NO","NO","5","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Poland","Tunisia","Amended by MLI","2018","2024","In Force","0.46","0.54","0.47","0.38","0.47","6","YES","NO","YES","YES","YES","YES","NO","NO","YES","NO","5","25","10","12","12","12","12","12","12","YES","NO","YES","NO","NO","NO","NO","PPT"
"Poland","Ukraine","Amended by MLI","2018","2020","In Force","0.23","0.38","0.06","0.25","0.12","12","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","5","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Portugal","Timor-Leste","Original","2011","2023","In Force","0.51","0.3","0.84","0.38","0.59","6","YES","6","NO","NO","YES","YES","NO","NO","NO","NO","5","25","10","10","10","10","10","0","0","YES","NO","YES","NO","YES","NO","YES","NA"
"Portugal","Venezuela","Original","1996","1999","In Force","0.53","0.53","0.33","0.75","0.56","9","YES","NO","YES","YES","NO","YES","NO","YES","YES","NO","10","","10","10","10","12","12","12","10","YES","YES","YES","NO","YES","NO","NO","NA"
"Portugal","São Tomé and Príncipe","Original","2015","2018","In Force","0.35","0.59","0.22","0.25","0.29","6","YES","NO","YES","YES","NO","NO","NO","NO","NO","NO","10","25","15","10","10","10","10","10","15","YES","NO","YES","NO","NO","NO","NO","PPT"
"Portugal","Vietnam","Amended by MLI","2022","2024","In Force","0.65","0.47","0.97","0.5","0.76","6","YES","6","NO","NO","YES","YES","YES","NO","YES","NO","5","70","15","10","10","10","10","10","7.5","YES","YES","YES","NO","NO","NO","NO","PPT"
"Portugal","Senegal","Amended by MLI","2017","2023","In Force","0.58","0.4","0.83","0.5","0.68","9","YES","6","NO","NO","YES","YES","NO","NO","YES","NO","5","25","10","10","10","10","10","0","8","YES","YES","YES","NO","NO","NO","YES","PPT"
"Portugal","South Africa","Amended by MLI","2017","2023","In Force","0.28","0.41","0.19","0.25","0.18","12","YES","NO","YES","YES","NO","NO","NO","NO","NO","NO","10","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Portugal","Tunisia","Amended by MLI","2018","2024","In Force","0.36","0.5","0.34","0.25","0.29","6","YES","NO","YES","YES","NO","YES","NO","NO","NO","NO","15","","15","15","15","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Portugal","Ukraine","Amended by MLI","2018","2021","In Force","0.32","0.41","0.19","0.38","0.24","12","NO","NO","YES","YES","YES","NO","NO","NO","YES","NO","10","25","15","10","10","10","10","10","0","YES","NO","YES","NO","NO","NO","NO","PPT"
"Qatar","Sri Lanka","Original","2004","2008","In Force","0.66","0.38","0.98","0.63","0.76","3","YES","3","NO","NO","YES","YES","YES","YES","YES","YES","10","","10","10","10","10","10","10","0","NO","NO","NO","YES","YES","NO","NO","NA"
